RowIdx,Attribute1,Attribute2,Attribute3,Attribute4,OutputClass
4668,20.29,18.79,0,433,0
4669,22.29,30.1,109.5,660,0
4670,20.29,33,0,472,0
4671,20,18.89,0,440.67,0
4672,20.36,30.25,114,616,0
4673,24.29,23.45,237.5,750,0
4674,20.29,32.9,0,472,0
4675,21.86,30.55,429,823.75,1
4676,22.96,26.39,664.6,1011,1
4677,20.1,32.79,0,555,0
4678,20.26,36.33,63,511.67,0
4679,20.39,22.5,0,435,0
4680,20.29,26.2,59,421.5,0
4681,20.29,32.9,0,463,0
4682,20.79,22.65,0,467.5,0
4683,20.1,30.6,0,715.5,0
4684,21.1,19.79,0,513.5,0
4685,20.22,30.42,45.75,609,0
4686,20.7,22.34,0,458.75,0
4687,20.89,32,0,1514,0
4688,20.29,33,0,478,0
4689,21.27,18.6,258,461.25,0
4690,21.2,27.25,0,727,0
4691,21.5,28.27,457.75,1027.75,1
4692,20.7,27.27,152,425.25,0
4693,19.39,26.7,0,460,0
4694,20.34,27.05,0,864.5,0
4695,21.1,29.45,0,521.33,0
4696,20.89,32.7,0,1528,0
4697,21.97,30.42,433,798.25,1
4698,21.73,30.89,62,652.67,0
4699,21.02,32.7,454,1315,1
4700,19.89,34.4,0,544,0
4701,20,35.7,14,515,0
4702,21.35,26.93,463,932,1
4703,21.79,30.29,0,964,0
4704,19.32,30.6,14,441,0
4705,23.6,24.5,97.33,603.67,0
4706,22.89,30.89,456.8,1373,1
4707,20.29,32.9,0,460,0
4708,21.39,20.79,460,796,1
4709,20.13,33.06,0,443.5,0
4710,20.29,31.75,0,700,0
4711,20,18.75,0,431,0
4712,19.65,36.55,0,504.5,0
4713,20.29,30.63,0,726,0
4714,22.25,34.4,449,1405.25,1
4715,20.39,18.6,0,434,0
4716,22.6,30.32,419,1240.75,1
4717,19.5,30.1,0,436,0
4718,20.6,26.17,0,542.67,0
4719,21.15,20,0,538.5,0
4720,22.6,25.7,58,544.5,0
4721,21,24.45,0,576,0
4722,22.25,34.59,439,1487.25,1
4723,21.43,33.5,464,1476,1
4724,21.39,33.35,479,1438.5,1
4725,19.29,26.89,0,465.33,0
4726,20,35.9,24,514.75,0
4727,21.7,20.89,433,802.25,1
4728,19.73,36.4,0,506.33,0
4729,20.5,23.9,0,587,0
4730,21.79,29.55,449.5,923.5,1
4731,22.97,28.1,429,1085,1
4732,20.39,25.17,0,806.33,0
4733,20.13,29.97,419,743.75,1
4734,20.89,28.29,0,1359,0
4735,19.6,19.5,9.33,451,0
4736,19.7,37.29,0,511.5,0
4737,23.75,25.36,801.25,707.5,1
4738,19.95,35.4,0,542.5,0
4739,19.79,19.39,0,441.5,0
4740,19.1,31.29,0,431,0
4741,23.29,27.45,547,561.25,1
4742,19.7,19.2,0,446,0
4743,19.89,26.6,0,443.67,0
4744,21.6,20,67,758,0
4745,19.96,35.4,0,544.5,0
4746,24.1,26.47,775.75,1213.75,1
4747,20.86,19.77,433,646,1
4748,21.7,20.96,433,780.33,1
4749,20.1,35.79,25,516,0
4750,19.7,19.2,0,442,0
4751,19.39,27.2,0,426,0
4752,20.29,32.9,0,458,0
4753,22.6,25.08,429.2,832.4,1
4754,20.2,32.9,0,444,0
4755,19.29,26.89,0,465,0
4756,20.29,33.09,0,455.5,0
4757,21.1,23.5,0,535.25,0
4758,22.16,27.96,556.4,1173.8,1
4759,19.2,31.5,0,432,0
4760,20.6,30.39,0,779.5,0
4761,21.89,29.29,419,643,1
4762,21.39,24.27,444,739.25,1
4763,19.89,26.79,0,438,0
4764,22.82,24.86,727,587,1
4765,20.5,22.29,0,441.33,0
4766,20.95,29.45,0,509,0
4767,21.5,24.36,465.5,785.25,1
4768,22,30.6,443.5,591,1
4769,20.79,26.6,0,1264.5,0
4770,21.53,31.93,444,626.67,1
4771,20.95,29.6,0,502.5,0
4772,20,34,0,549,0
4773,19.36,31.1,0,437,0
4774,21,36.09,0,1256,0
4775,21.95,37.42,444,1780,1
4776,22.6,29.18,479,584.75,1
4777,20.55,26.85,0,505.5,0
4778,19.5,27.75,0,450.5,0
4779,20.5,22.36,0,442.25,0
4780,22.1,27.2,0,564.33,0
4781,22.5,25.89,37,538,0
4782,19.79,28.1,0,431.5,0
4783,20.29,30.39,0,726,0
4784,20.5,33.45,0,637.5,0
4785,21,26.39,0,570,0
4786,20.43,22.32,0,436,0
4787,20,18.84,0,436.5,0
4788,21.6,28.1,0,584,0
4789,20.1,33.09,0,451,0
4790,19.67,37.97,0,505,0
4791,20,18.79,0,437,0
4792,22,29,143,641.25,0
4793,21,33.79,0,1522,0
4794,19.7,19.39,0,447.5,0
4795,20.39,22.5,0,439.67,0
4796,20.2,36.29,44,506.5,0
4797,23.29,25.79,585.75,895,1
4798,21.89,30.77,432.75,888.25,1
4799,20,35.63,0,537.33,0
4800,22.32,26.6,450.25,551.75,1
4801,21,32.02,24,672,0
4802,20.79,22.79,411,492,1
4803,22.2,34.25,471.5,1381,1
4804,20.29,33.03,0,453.33,0
4805,20.36,22.29,0,434.33,0
4806,22.7,31.27,433,1384.6,1
4807,19.89,18.89,0,440,0
4808,19.89,35.05,0,501,0
4809,24.1,22.42,261.75,880.25,0
4810,21,25.7,0,524,0
4811,20,32.09,0,580.5,0
4812,21.29,33.17,481.5,1414.5,1
4813,19.84,35.2,0,532,0
4814,19.79,19.1,0,436,0
4815,19.73,27.96,0,439,0
4816,20.5,19.15,0,435.5,0
4817,20.39,18.7,0,434,0
4818,21.1,19.5,0,474.33,0
4819,20.86,30.5,0,1180,0
4820,21.89,30.02,429,771.75,1
4821,22.2,17.7,105,442,0
4822,20.48,22.39,0,435.4,0
4823,22.2,26.97,449.5,1104.75,1
4824,19.79,19.2,0,441.5,0
4825,21.56,28.89,217.4,631.75,0
4826,23.89,25.43,228,566,0
4827,20,18.82,0,434.5,0
4828,20,18.7,0,439,0
4829,20.5,22.29,0,441.67,0
4830,21.7,31.02,50,658.5,0
4831,21.39,33.3,471.5,1442.5,1
4832,20.55,23.8,0,577.5,0
4833,21.34,30.15,0,853,0
4834,20.79,26.1,0,1421,0
4835,20.2,22.79,0,434.5,0
4836,20.6,22.65,0,631.5,0
4837,21.89,29.1,454,892,1
4838,22.87,27.68,439,1064.17,1
4839,21,23.7,405,569,1
4840,20.1,32.59,0,510.5,0
4841,23.2,28.39,303,631.67,0
4842,21.84,35.95,466.75,1513,1
4843,23.96,22.57,291,824.33,0
4844,20.39,24.29,14,828,0
4845,20.29,31.29,0,511,0
4846,21.32,31.36,442.5,986,1
4847,24.29,23.47,688,812.75,1
4848,21,26.27,0,624.5,0
4849,20.5,31.5,0,513.5,0
4850,21.89,34.29,0,1531,0
4851,24.03,22.63,271,750.67,0
4852,20.6,19.6,0,438,0
4853,21.2,21.07,454.75,777,1
4854,19.7,29.17,0,439.67,0
4855,20.7,29.29,0,489,0
4856,23.79,24.2,107,618,0
4857,21.32,19.03,48,440.33,0
4858,23.89,25.46,230.75,563,0
4859,21.29,31.32,426,979,1
4860,22.75,31.29,438,1381,1
4861,22.2,34.27,426,1645.5,1
4862,19.7,36.59,0,506.5,0
4863,20.55,21.1,0,453,0
4864,23.29,28.66,459,1120,1
4865,19.39,27.39,0,424,0
4866,20.81,24.93,0,526.8,0
4867,21.45,28.05,0,570.5,0
4868,20.7,27.15,0,1603.5,0
4869,20.86,24.97,0,545.25,0
4870,23.29,27.77,496.2,1066.6,1
4871,21.5,18.7,37,438.75,0
4872,20.6,30.39,0,773,0
4873,21.5,19.97,47,714.33,0
4874,20.7,22.5,0,456.5,0
4875,20.39,24.84,0,814.5,0
4876,19.5,27.34,0,447.5,0
4877,23.77,25.68,654,547,0
4878,19.6,36.5,0,503,0
4879,20.89,25.6,0,582.67,0
4880,20,24.5,0,443.5,0
4881,21.32,31.5,433.5,999,1
4882,20.26,28.29,0,820,0
4883,21,25.9,0,567.33,0
4884,24.1,25.92,789.6,1160.2,1
4885,20.6,20.79,0,459,0
4886,20.79,26.2,0,1555.5,0
4887,20.6,22.2,0,451,0
4888,20.89,28.1,0,1422,0
4889,20.29,19.17,0,460,0
4890,20.6,28,0,494.5,0
4891,20.89,23.29,396,515,1
4892,20.7,22.39,0,453.25,0
4893,21.2,25.1,0,438.5,0
4894,20.87,24.98,0,537.2,0
4895,22.2,34.16,453,1431.67,1
4896,20,18.7,0,443.33,0
4897,19.29,26.1,0,471,0
4898,22.1,27.25,0,584.5,0
4899,20.6,31.32,447,1013,1
4900,22.36,17.77,333.5,453.5,0
4901,19.39,27.39,0,432,0
4902,20.1,36.4,25.67,508,0
4903,21.97,30.18,428.25,793.25,1
4904,21.39,27.89,0,819.25,0
4905,21.29,21.34,0,617,0
4906,20.5,32.79,0,674.5,0
4907,20.89,25.39,0,575.2,0
4908,22.79,17.6,357.5,455.75,0
4909,21.25,31.25,433,960,1
4910,20,35.59,0,533,0
4911,20,35.7,11.33,513.33,0
4912,23.13,28.5,336.33,630.67,0
4913,20.39,18.65,0,431.33,0
4914,19.84,36.72,7,503.5,0
4915,21.89,21.34,469,877,1
4916,20,35.7,0,539,0
4917,19.39,31.2,0,432,0
4918,19.68,19.5,6,453,0
4919,23.2,25.95,653.17,992.5,1
4920,22.2,34.16,480.67,1376.67,1
4921,20.89,24.85,429,716.2,1
4922,20.89,24.34,0,583.5,0
4923,20.58,22.25,0,449.6,0
4924,19.89,35.09,0,500.5,0
4925,19.84,36.74,0,505,0
4926,19.39,26.79,0,467,0
4927,21.29,25.7,0,477.5,0
4928,22.2,21.5,509,905,1
4929,20.29,18.6,0,431,0
4930,19.79,35.5,0,515,0
4931,21.15,29.8,0,513.5,0
4932,19.43,27.46,0,444.67,0
4933,22.79,25.46,679.4,954.6,1
4934,20.89,24.95,0,547,0
4935,23,23.29,670.5,889,1
4936,21.68,26.87,549.75,1006,1
4937,19.39,31.2,0,434,0
4938,19.29,27.6,0,432,0
4939,19.5,27.5,0,455,0
4940,20.5,28.1,0,495,0
4941,21.2,26.75,0,668.5,0
4942,21.2,25.29,464,777.75,0
4943,19.79,27.29,0,444,0
4944,20.29,28.79,0,789,0
4945,22,30.18,423.5,794.25,1
4946,20.39,24.39,0,817.67,0
4947,20.15,31.6,0,512.5,0
4948,20.5,23.7,0,581.5,0
4949,20.29,22.65,0,435,0
4950,20.29,20.79,0,443,0
4951,20.6,22.2,0,446,0
4952,19.6,36.7,0,504.67,0
4953,19.39,27.39,0,444.5,0
4954,20,35,0,538.5,0
4955,20.23,29.32,287.67,428.67,0
4956,20.39,30.17,0,718,0
4957,22.25,24.89,433,940.75,1
4958,21.39,25.7,0,475,0
4959,20.29,33,0,456,0
4960,20.5,24.6,397,851.75,1
4961,21.1,23.76,419,587.67,1
4962,21.2,27.14,0,557.5,0
4963,21.52,28.1,454,844.5,1
4964,22.2,26.6,448,1068,1
4965,20.39,30.2,0,720,0
4966,19.5,27.6,0,444,0
4967,20.79,26.2,0,1541,0
4968,20,18.7,0,439,0
4969,19.1,31.39,0,436,0
4970,20,18.7,0,433,0
4971,20.75,22.65,428,732,1
4972,19.5,27.75,0,451.5,0
4973,22,34.29,0,1536,0
4974,22.39,26.7,444,1054,1
4975,22.1,26.52,449.5,1037.5,1
4976,20.39,25.89,0,799,0
4977,21.5,25.89,0,493.5,0
4978,21.45,28.05,454,946.25,1
4979,19.39,26.65,0,468,0
4980,20.5,19.34,0,489.5,0
4981,22.89,26.2,582.5,1015.5,0
4982,20.2,30.39,0,717.5,0
4983,19.43,27.13,6,423,0
4984,20,35.7,0,530.5,0
4985,21.5,28.36,454,1034.2,1
4986,21.7,28.89,465.25,908.25,1
4987,19.7,19.39,0,442.5,0
4988,22.7,26.16,438,929.8,1
4989,21.2,19.39,0,481.33,0
4990,19.6,37.74,0,499,0
4991,22.1,34.5,443.5,1512.75,1
4992,21.1,24.6,0,575,0
4993,20.32,22.6,0,434.75,0
4994,20.1,36.4,18.5,505.5,0
4995,22.15,34.59,429,1487,1
4996,20.89,32.9,0,1588.5,0
4997,23.55,22.52,728,803,1
4998,19.29,30.6,17.33,430,0
4999,20.5,24.1,0,464.67,0
5000,23.2,29.05,464,1171,1
5001,20.65,30.25,0,759.5,0
5002,20.86,19.82,6,446,0
5003,19.27,31.15,40,437.25,0
5004,20.89,24.15,0,580.5,0
5005,20.7,25.13,0,502.25,0
5006,21.7,31,74,659,0
5007,21.7,27.91,474,1073.4,1
5008,21.39,20.86,449.5,798.5,1
5009,20.7,25,0,494.75,0
5010,21.39,27.29,459,975,1
5011,20.89,32.87,0,1551,0
5012,20.89,28.39,0,1308,0
5013,21.29,32.57,419,579,1
5014,21.57,31.89,444,629.75,1
5015,21.5,28.5,439,998,1
5016,23.89,24.26,139,637.33,0
5017,20.7,24.6,0,478.33,0
5018,20.5,21.29,0,448,0
5019,20,18.73,0,433.67,0
5020,22.39,26.34,438,1067.25,1
5021,20.79,22.65,0,471.25,0
5022,20.2,30.39,0,731,0
5023,20.6,24.39,0,465,0
5024,20.39,27.2,0,857,0
5025,22.29,27.34,0,609,0
5026,20.89,29.55,0,1196,0
5027,22.29,30.1,449.67,598,1
5028,20.34,27.89,0,858.5,0
5029,19.6,36.79,0,501.67,0
5030,23,17.5,310,449,0
5031,19.39,30.89,0,443,0
5032,22.5,28.67,350,629.33,0
5033,20.79,31.84,438,1144,1
5034,21.1,25.39,0,452,0
5035,20.2,18.75,0,433,0
5036,20.2,30.5,0,711.33,0
5037,20,18.89,0,439,0
5038,22.6,29.39,95.6,646,0
5039,20.57,22.18,0,441.75,0
5040,22.86,24.86,725,596.33,1
5041,22.26,30.07,75.67,655,0
5042,20.39,33,0,521,0
5043,20.6,23.95,0,558,0
5044,21.47,28.47,446.5,994.5,1
5045,22.29,26.22,438,1041.5,1
5046,22.13,34.17,441.5,1407.25,1
5047,20.6,35.29,35.67,503.67,0
5048,19.89,34.5,0,506,0
5049,20.5,36,362.5,518,0
5050,21.5,33.37,469.25,1267.5,1
5051,20.1,32.4,0,571,0
5052,20.29,18.75,0,434.5,0
5053,22.7,17.07,143.25,446.5,0
5054,20.7,26.23,82.33,423.67,0
5055,19.29,30.89,75.5,435,0
5056,21,24.89,0,447.5,0
5057,19.55,39,0,509.5,0
5058,20.05,35.7,24,514,0
5059,20,33.5,0,504.5,0
5060,21.6,28.1,0,582.5,0
5061,22.2,34.13,449.5,1419,1
5062,21.29,31.67,28.75,663.75,0
5063,21.05,24.95,0,440,0
5064,20,35.2,0,549.5,0
5065,19.89,30.39,0,714.67,0
5066,21.89,34.29,0,1536,0
5067,19.79,36.2,24,512,0
5068,20.63,22.26,0,453,0
5069,20,35.79,0,535,0
5070,20.89,25.95,0,517,0
5071,19.89,26.7,0,441,0
5072,21.5,34.17,0,1472.25,0
5073,21.84,29.45,444.25,933.75,1
5074,20.39,25.79,0,786.5,0
5075,20.39,30.1,0,721.5,0
5076,22.79,26.6,651,1022.5,1
5077,20.5,27.79,0,486,0
5078,19.39,27.1,11.5,429.5,0
5079,19.29,31.1,0,441,0
5080,22.22,34.27,454,1440,1
5081,19.89,18.79,0,443.67,0
5082,21.2,25.34,0,462.5,0
5083,22.15,34.34,429,1454.5,1
5084,21.2,27,0,699.5,0
5085,20.96,19.79,0,471.33,0
5086,20.6,34.97,56,503.33,0
5087,23.39,28.22,454.75,1082,1
5088,20.29,18.84,0,430,0
5089,19.2,31.17,14,437,0
5090,20.63,24.07,0,465,0
5091,19.5,26.7,0,460,0
5092,21,32.2,0,515,0
5093,19.45,26.7,0,468.5,0
5094,21,19.6,0,473,0
5095,20.79,28.5,0,1542,0
5096,20.6,30.39,0,752,0
5097,20.6,25.29,405,883.5,1
5098,21,24.7,0,441.5,0
5099,20.79,27.89,0,1302,0
5100,21,25.2,0,574,0
5101,20.53,18.96,0,432.33,0
5102,20.7,27.2,0,1407,0
5103,20.2,30.39,0,715,0
5104,20.1,30.79,17.33,604.67,0
5105,21.05,30.29,0,814.5,0
5106,19.5,39.45,0,508.5,0
5107,20.6,22.1,0,443,0
5108,21.6,26.7,0,521,0
5109,19.95,18.7,0,434,0
5110,21.7,29,459,887,1
5111,21.89,30.57,429,829,1
5112,21.1,27.7,0,561,0
5113,21.89,27.95,0,610,0
5114,21.63,28.79,469,907,1
5115,20.1,33.59,0,550,0
5116,20.6,22.13,0,444.75,0
5117,21.5,33.63,464,1431.67,1
5118,20.7,27,0,1234,0
5119,19.29,31.1,10,440,0
5120,19.25,31.55,0,439,0
5121,20.2,33.09,0,452.5,0
5122,20.79,26.1,0,1406,0
5123,20,35.9,55,505,0
5124,21,25.66,0,581.67,0
5125,20.15,31.79,0,506.5,0
5126,19.39,31.1,0,439,0
5127,21.7,27.13,528,997.75,1
5128,20.7,24.75,0,483,0
5129,21.89,34.24,0,1508,0
5130,19.79,35.9,0,507,0
5131,20.2,30.6,0,717,0
5132,20.5,32.79,0,653.5,0
5133,20.7,30.26,0,776.67,0
5134,21.39,25.7,0,492,0
5135,23.07,27.15,419,690.25,1
5136,20.95,30,0,499,0
5137,21,32.42,454,1263.8,1
5138,21.31,20.96,460,804.5,1
5139,21,30,0,520,0
5140,20.5,22.39,0,439.67,0
5141,22.1,39.07,433,2015.5,1
5142,23.2,25.5,171,912.75,0
5143,19.29,27.45,0,427.5,0
5144,19.2,30.6,13.5,431,0
5145,22.1,26.32,454,1037,1
5146,20.7,22.36,0,452.25,0
5147,22.65,17.6,358,458.75,0
5148,20.6,24.39,0,463.5,0
5149,20,30.2,0,711,0
5150,22.77,31.13,440.25,1374.25,1
5151,20.2,30.5,0,718,0
5152,20.89,20.1,0,469.5,0
5153,21.31,26.79,454,923.17,1
5154,20.5,21.39,0,437.25,0
5155,20.1,32.2,0,566.5,0
5156,20.36,23.25,413.5,473,1
5157,19.6,29.5,0,440,0
5158,23.47,27.05,574.25,579.25,1
5159,21.05,23.29,435.75,811.75,1
5160,20.89,29.79,0,491.5,0
5161,20.29,31,0,719.33,0
5162,19.2,27.6,0,437,0
5163,20.5,32.79,0,671,0
5164,20.65,26.45,0,509.5,0
5165,20.5,30.25,0,739.5,0
5166,20.34,31.29,0,713,0
5167,21.2,27.1,464.25,1012.75,1
5168,22.57,25.07,433,834.5,1
5169,21,20.79,440,759,1
5170,19.39,26.7,0,467,0
5171,21.13,27.1,0,566,0
5172,20,30.5,0,727.5,0
5173,19.67,19.36,0,448.33,0
5174,20.29,21.29,0,445,0
5175,21.42,27.34,446.5,972.75,1
5176,22.32,26.46,447,1076.33,1
5177,22,28.29,528,1198.5,1
5178,21.36,24.29,436.33,733,1
5179,20.1,32.9,0,555,0
5180,20.57,23.62,0,560.25,0
5181,20.65,28.5,0,496.5,0
5182,21.1,27,0,567,0
5183,20.6,25.1,0,553.33,0
5184,19.79,35.9,0,504.5,0
5185,19.1,30.93,31,433,0
5186,21.15,27.84,0,560,0
5187,21.84,29.32,419,643.25,1
5188,23.5,27.1,567.33,573.33,1
5189,23,24.72,738.5,600,1
5190,19.89,30.39,0,717,0
5191,20.7,24.6,0,575,0
5192,21.89,30.46,433,818,1
5193,19.5,39.4,0,507,0
5194,21.42,33.87,484,1202.75,1
5195,20.92,30.89,419,855.25,1
5196,22.79,17.6,334,457,0
5197,20.6,30.39,0,781.5,0
5198,20.39,26.5,0,854.5,0
5199,19.79,19.36,0,438.67,0
5200,19.34,26.7,0,471,0
5201,20,30.29,0,711.5,0
5202,20,36.5,10,508,0
5203,23.45,26.39,616.5,586.5,1
5204,20.6,22.2,0,444.75,0
5205,21.07,27.3,0,572,0
5206,20.6,25.86,0,541.67,0
5207,22.18,27.13,460,1136,1
5208,19.2,31.5,0,433.5,0
5209,21.7,28.7,469,906.33,1
5210,20.2,32.9,0,453,0
5211,20.89,24.77,0,576,0
5212,19.39,27.2,0,426,0
5213,20.34,30.2,0,719.5,0
5214,19.89,35.9,0,503,0
5215,19.79,36.2,24,509,0
5216,21.7,30.39,0,925.5,0
5217,19.39,27.39,0,449,0
5218,20.39,26.2,72.33,421.67,0
5219,20.29,31,0,715,0
5220,21.89,30.15,416.5,759,1
5221,20.7,28.64,0,485,0
5222,24.2,22.65,248.75,734.25,0
5223,22.1,26.2,469,1003,1
5224,19.32,30.6,17.33,431.67,0
5225,21.2,25.6,0,474,0
5226,20.55,27.45,0,502.5,0
5227,20.55,24.39,416.67,573.17,1
5228,20.39,32,0,688.33,0
5229,20.1,36.2,6,507.5,0
5230,20.5,32.5,0,675.5,0
5231,20.1,33.09,0,448,0
5232,19.5,30.2,0,436.5,0
5233,20.55,24.2,0,561.5,0
5234,19.79,27.29,0,438,0
5235,21,35.7,433,761,1
5236,20.29,31.29,0,501,0
5237,21.1,19.65,0,498.5,0
5238,19.47,27.07,6,424.75,0
5239,21,30.29,0,811,0
5240,21,26.17,0,616.67,0
5241,19.5,27,0,469,0
5242,21.72,20.52,502.75,815.75,1
5243,20.5,34.24,0,807,0
5244,20.7,32.29,14,682.67,0
5245,19,31.36,0,435.33,0
5246,21,27.39,0,559,0
5247,21.89,31.77,437.75,1083.25,1
5248,20.5,21.2,0,436,0
5249,24.2,23.7,630,734,0
5250,21.89,34.27,464,1252.75,1
5251,20.79,20.29,0,460.5,0
5252,23.29,28.77,473,1152,1
5253,22.1,34.53,433,1653,1
5254,19.5,27.29,0,450,0
5255,19.6,19.5,33.5,454.5,0
5256,21.2,19.39,0,479,0
5257,19.32,31.29,0,436.33,0
5258,23.63,27.39,498.67,961,1
5259,20.89,28.02,418.75,1632,1
5260,21.68,31.15,50,659.75,0
5261,22.7,31,433,1353.25,1
5262,22.84,24.95,720.5,595.75,1
5263,20.29,18.6,0,437,0
5264,20.43,22.32,0,437.33,0
5265,19.5,27.6,0,449.5,0
5266,20.89,23.1,0,495.67,0
5267,20.89,23.6,0,448.5,0
5268,21.2,25.39,0,463,0
5269,19.39,27.1,0,462,0
5270,20.79,30.1,0,485.33,0
5271,22.34,25.07,552,1144.25,1
5272,20.75,31.89,433.5,1136,1
5273,19.39,30.79,0,433.67,0
5274,21.39,25.7,0,488,0
5275,20.5,24.1,0,468,0
5276,20.13,33,0,446.67,0
5277,19.6,19.5,0,453.5,0
5278,20.6,20.6,0,454,0
5279,22.05,17.95,63,443.5,0
5280,20,36.42,10.5,503.75,0
5281,20.36,33.4,419,482.33,0
5282,20.2,19.1,0,453,0
5283,21.08,25.2,453,719.5,1
5284,20.52,22.27,0,451,0
5285,20.5,22.1,14,816,0
5286,20.6,35.2,74,506.5,0
5287,20.2,21.2,0,439,0
5288,20.27,33.07,0,451,0
5289,21.2,25.2,0,457,0
5290,20.5,22.89,0,600.33,0
5291,19.39,26.67,0,471.33,0
5292,19.55,29.5,0,441,0
5293,20.39,24.46,0,815,0
5294,20.5,30.29,0,734,0
5295,20.5,21.5,0,438.5,0
5296,22.1,38.86,433,1998.33,1
5297,19.5,26.7,0,461.5,0
5298,21.29,31.29,433,986.75,1
5299,20.02,29.65,295.5,425.5,0
5300,19.25,31.65,0,437.5,0
5301,20.5,21.29,0,442.5,0
5302,21.29,23.89,0,584.5,0
5303,19.79,19.29,0,441,0
5304,20,35.74,17.5,511.5,0
5305,22,27.79,433,623.33,1
5306,21.45,27.34,454,964.5,1
5307,23.29,27.5,519.67,1049,1
5308,21.15,19.65,0,520,0
5309,21.5,28.2,454,840.5,1
5310,19.89,30.39,0,715.33,0
5311,20.5,24.6,0,585,0
5312,21.7,28.68,465.25,901.5,1
5313,19.5,30,0,435,0
5314,20.79,26.1,0,1456.5,0
5315,20.2,30.6,0,715.5,0
5316,20.18,31.79,0,511,0
5317,20.7,24.5,0,468.25,0
5318,19.6,38.29,0,500,0
5319,22.29,27.46,562.4,1068.4,1
5320,21.76,19.03,553.33,642.33,1
5321,20.1,21.2,0,444.33,0
5322,22.1,21.39,486.5,908.5,1
5323,21.2,20.12,0,544.5,0
5324,21.52,32.02,444,621.5,1
5325,19.29,26.89,0,465,0
5326,21.95,30.25,419,977.75,1
5327,21.2,23.47,444,818.5,1
5328,21,32.2,0,519.5,0
5329,21.2,25.29,0,451.5,0
5330,20.89,29.79,0,1216,0
5331,20,31.5,0,592.5,0
5332,20.79,32.05,24,685.5,0
5333,21.2,29.9,0,608.5,0
5334,20.6,35.29,125.5,503,0
5335,21.6,27.96,462.33,905.5,1
5336,20.7,35.4,89.67,497.33,0
5337,21.2,26.79,0,687.6,0
5338,21.7,32.73,464,1286.33,1
5339,20.89,32.13,24,687.67,0
5340,21,32.2,0,521,0
5341,22.02,38.8,438,1959.25,1
5342,19.89,34.4,0,547,0
5343,20,18.79,0,440.5,0
5344,20.79,25.29,0,556,0
5345,23.29,24.39,792,616,1
5346,21,27.19,0,564.33,0
5347,19.29,26.89,0,469,0
5348,22.1,38.79,447,1989,1
5349,19.6,19.5,14,456,0
5350,21.45,28.54,0,572,0
5351,21.5,32.7,429,1103.5,1
5352,22.25,38.7,419,1994.5,1
5353,22,24.1,0,852,0
5354,21.56,28.29,0,876.4,0
5355,20.05,36.55,31,510.5,0
5356,20.6,30.29,0,758.5,0
5357,19.89,35.93,0,529.33,0
5358,21.1,29.8,0,528,0
5359,21.1,34.24,0,1487,0
5360,20,18.79,0,436.5,0
5361,21.2,25.2,0,451,0
5362,21,25.09,0,580.5,0
5363,22.62,25.48,436.2,887.2,1
5364,21.1,29.9,0,521.33,0
5365,20.5,22.39,0,720,0
5366,21.15,23.25,454.75,786.75,1
5367,19.95,30.55,0,719,0
5368,19.39,30.75,0,439.5,0
5369,20.6,25.05,0,556,0
5370,21.68,29.07,459,884.75,1
5371,22.89,24.3,624,1105,1
5372,21.2,25.39,454.75,782,1
5373,19.89,35.5,0,519,0
5374,20.5,22.39,0,433.25,0
5375,22,23.93,433,858,1
5376,19.79,19,0,441.33,0
5377,22,30.2,419,982.5,1
5378,20.05,35.79,0,537,0
5379,21.07,26.42,0,633.75,0
5380,20.75,35.09,84.5,507,0
5381,20.7,30.5,0,771.5,0
5382,21.32,21,460,810.5,1
5383,20.6,24.39,0,465.67,0
5384,20.7,25.13,0,554.33,0
5385,19.89,35.9,0,538,0
5386,22,21.15,469,877.75,1
5387,20.6,26.65,0,506,0
5388,19.22,31.7,0,434.25,0
5389,20.5,27.73,0,491.67,0
5390,20.39,30.2,0,715.33,0
5391,20.6,22.85,0,634.5,0
5392,21.2,20.23,0,547.67,0
5393,22.15,27.44,444,603,1
5394,20.39,25.79,0,784.33,0
5395,19.42,27.13,6,420.25,0
5396,19.6,38.59,0,508.5,0
5397,20.5,23.55,0,567.5,0
5398,22.17,21.46,518,898,1
5399,22.77,28.84,484,575,1
5400,20.39,27,0,865,0
5401,22.32,28.79,372.75,625.5,0
5402,20.36,20.7,0,444.33,0
5403,21.82,29.22,78.75,630.5,0
5404,21.2,19.79,0,516.33,0
5405,21,25.89,0,606,0
5406,19.7,36.5,0,500,0
5407,21.1,31.45,433,932,1
5408,20,30.5,0,718,0
5409,22.6,25.2,423.67,853,0
5410,22.73,31.17,441,1374,1
5411,20.2,23.1,0,436,0
5412,19.84,35.4,0,523,0
5413,21.6,32.74,438,1275.5,1
5414,21.89,28,0,617,0
5415,19.29,30.5,12,430.67,0
5416,20.89,26.1,0,1426,0
5417,22.89,17,193.75,440.25,0
5418,20.65,30.25,0,778.5,0
5419,22.29,27.36,0,616.33,0
5420,19.6,38.29,0,502.67,0
5421,20.1,21,0,442,0
5422,21,25.2,454.75,711,1
5423,22,27.7,423.5,621.5,1
5424,21.32,33.16,479,1441,1
5425,20,18.77,0,435,0
5426,19.6,37.09,0,502,0
5427,20.52,24.1,0,464.75,0
5428,20.89,30.29,0,803,0
5429,20.1,31.79,0,512.5,0
5430,20.25,32.84,0,452,0
5431,20.89,33.2,0,1546,0
5432,21,26.77,0,564.33,0
5433,20.89,24.95,0,553.75,0
5434,20.79,26.1,0,1510,0
